time,forecast_mw
2025-10-08 07:45:00+02:00,1872.67
2025-10-08 08:00:00+02:00,1800.36
2025-10-08 08:15:00+02:00,1750.23
2025-10-08 08:30:00+02:00,1695.12
2025-10-08 08:45:00+02:00,1640.62
2025-10-08 09:00:00+02:00,1586.23
2025-10-08 09:15:00+02:00,1548.26
2025-10-08 09:30:00+02:00,1504.35
2025-10-08 09:45:00+02:00,1463.71
2025-10-08 10:00:00+02:00,1428.52
2025-10-08 10:15:00+02:00,1417.02
2025-10-08 10:30:00+02:00,1406.57
2025-10-08 10:45:00+02:00,1393.13
2025-10-08 11:00:00+02:00,1392.53
2025-10-08 11:15:00+02:00,1401.18
2025-10-08 11:30:00+02:00,1409.86
2025-10-08 11:45:00+02:00,1421.61
2025-10-08 12:00:00+02:00,1444.16
2025-10-08 12:15:00+02:00,1466.67
2025-10-08 12:30:00+02:00,1495.22
2025-10-08 12:45:00+02:00,1528.73
2025-10-08 13:00:00+02:00,1553.02
2025-10-08 13:15:00+02:00,1578.17
2025-10-08 13:30:00+02:00,1600.47
2025-10-08 13:45:00+02:00,1625.1
2025-10-08 14:00:00+02:00,1647.35
2025-10-08 14:15:00+02:00,1670.51
2025-10-08 14:30:00+02:00,1693.58
2025-10-08 14:45:00+02:00,1710.45
2025-10-08 15:00:00+02:00,1733.91
2025-10-08 15:15:00+02:00,1741.44
2025-10-08 15:30:00+02:00,1750.93
2025-10-08 15:45:00+02:00,1760.03
2025-10-08 16:00:00+02:00,1770.94
2025-10-08 16:15:00+02:00,1770.43
2025-10-08 16:30:00+02:00,1771.59
2025-10-08 16:45:00+02:00,1771.05
2025-10-08 17:00:00+02:00,1773.91
2025-10-08 17:15:00+02:00,1777.66
2025-10-08 17:30:00+02:00,1779.53
2025-10-08 17:45:00+02:00,1787.6
2025-10-08 18:00:00+02:00,1788.71
2025-10-08 18:15:00+02:00,1785.94
2025-10-08 18:30:00+02:00,1779.76
2025-10-08 18:45:00+02:00,1776.82
2025-10-08 19:00:00+02:00,1770.7
2025-10-08 19:15:00+02:00,1755.54
2025-10-08 19:30:00+02:00,1741.47
2025-10-08 19:45:00+02:00,1724.5
2025-10-08 20:00:00+02:00,1713.73
2025-10-08 20:15:00+02:00,1701.27
2025-10-08 20:30:00+02:00,1697.07
2025-10-08 20:45:00+02:00,1685.97
2025-10-08 21:00:00+02:00,1681.61
2025-10-08 21:15:00+02:00,1673.62
2025-10-08 21:30:00+02:00,1670.66
2025-10-08 21:45:00+02:00,1672.65
2025-10-08 22:00:00+02:00,1692.79
2025-10-08 22:15:00+02:00,1699.91
2025-10-08 22:30:00+02:00,1709.1
2025-10-08 22:45:00+02:00,1717.41
2025-10-08 23:00:00+02:00,1726.6
2025-10-08 23:15:00+02:00,1729.49
2025-10-08 23:30:00+02:00,1734.09
2025-10-08 23:45:00+02:00,1730.77
2025-10-09 00:00:00+02:00,1534.3
2025-10-09 00:15:00+02:00,1533.0
2025-10-09 00:30:00+02:00,1531.8
2025-10-09 00:45:00+02:00,1527.78
2025-10-09 01:00:00+02:00,1533.14
2025-10-09 01:15:00+02:00,1521.99
2025-10-09 01:30:00+02:00,1513.82
2025-10-09 01:45:00+02:00,1512.76
2025-10-09 02:00:00+02:00,1510.35
2025-10-09 02:15:00+02:00,1522.35
2025-10-09 02:30:00+02:00,1533.34
2025-10-09 02:45:00+02:00,1540.51
2025-10-09 03:00:00+02:00,1555.94
2025-10-09 03:15:00+02:00,1571.41
2025-10-09 03:30:00+02:00,1597.91
2025-10-09 03:45:00+02:00,1618.3
2025-10-09 04:00:00+02:00,1649.72
2025-10-09 04:15:00+02:00,1676.02
2025-10-09 04:30:00+02:00,1707.54
2025-10-09 04:45:00+02:00,1737.73
2025-10-09 05:00:00+02:00,1769.97
2025-10-09 05:15:00+02:00,1825.55
2025-10-09 05:30:00+02:00,1880.93
2025-10-09 05:45:00+02:00,1939.31
2025-10-09 06:00:00+02:00,1985.06
2025-10-09 06:15:00+02:00,2064.93
2025-10-09 06:30:00+02:00,2149.07
2025-10-09 06:45:00+02:00,2235.61
2025-10-09 07:00:00+02:00,2321.22
2025-10-09 07:15:00+02:00,2416.24
2025-10-09 07:30:00+02:00,2510.12
2025-10-09 07:45:00+02:00,2604.94
2025-10-09 08:00:00+02:00,2696.64
2025-10-09 08:15:00+02:00,2806.11
2025-10-09 08:30:00+02:00,2915.58
2025-10-09 08:45:00+02:00,3018.15
2025-10-09 09:00:00+02:00,3112.35
2025-10-09 09:15:00+02:00,3208.6
2025-10-09 09:30:00+02:00,3299.98
2025-10-09 09:45:00+02:00,3396.89
2025-10-09 10:00:00+02:00,3500.61
2025-10-09 10:15:00+02:00,3651.37
2025-10-09 10:30:00+02:00,3801.48
2025-10-09 10:45:00+02:00,3947.83
2025-10-09 11:00:00+02:00,4088.45
2025-10-09 11:15:00+02:00,4196.79
2025-10-09 11:30:00+02:00,4311.22
2025-10-09 11:45:00+02:00,4425.69
2025-10-09 12:00:00+02:00,4523.75
2025-10-09 12:15:00+02:00,4560.7
2025-10-09 12:30:00+02:00,4644.82
2025-10-09 12:45:00+02:00,4710.89
2025-10-09 13:00:00+02:00,4774.76
2025-10-09 13:15:00+02:00,4848.69
2025-10-09 13:30:00+02:00,4932.6
2025-10-09 13:45:00+02:00,5038.88
2025-10-09 14:00:00+02:00,5117.64
2025-10-09 14:15:00+02:00,5192.33
2025-10-09 14:30:00+02:00,5271.15
2025-10-09 14:45:00+02:00,5346.28
2025-10-09 15:00:00+02:00,5420.85
2025-10-09 15:15:00+02:00,5485.59
2025-10-09 15:30:00+02:00,5550.35
2025-10-09 15:45:00+02:00,5549.2
2025-10-09 16:00:00+02:00,5614.17
2025-10-09 16:15:00+02:00,5673.02
2025-10-09 16:30:00+02:00,5733.66
2025-10-09 16:45:00+02:00,5798.4
2025-10-09 17:00:00+02:00,5860.1
2025-10-09 17:15:00+02:00,5904.94
2025-10-09 17:30:00+02:00,5940.74
2025-10-09 17:45:00+02:00,5983.68
2025-10-09 18:00:00+02:00,6024.57
2025-10-09 18:15:00+02:00,6052.29
2025-10-09 18:30:00+02:00,6084.09
2025-10-09 18:45:00+02:00,6109.64
2025-10-09 19:00:00+02:00,6120.23
2025-10-09 19:15:00+02:00,6113.38
2025-10-09 19:30:00+02:00,6122.35
2025-10-09 19:45:00+02:00,6121.68
2025-10-09 20:00:00+02:00,6109.17
2025-10-09 20:15:00+02:00,6083.78
2025-10-09 20:30:00+02:00,6145.41
2025-10-09 20:45:00+02:00,6109.91
2025-10-09 21:00:00+02:00,6063.93
2025-10-09 21:15:00+02:00,6020.65
2025-10-09 21:30:00+02:00,5973.35
2025-10-09 21:45:00+02:00,5926.48
2025-10-09 22:00:00+02:00,5937.97
2025-10-09 22:15:00+02:00,5851.65
2025-10-09 22:30:00+02:00,5757.11
2025-10-09 22:45:00+02:00,5671.41
2025-10-09 23:00:00+02:00,5582.71
2025-10-09 23:15:00+02:00,5504.76
2025-10-09 23:30:00+02:00,5424.56
2025-10-09 23:45:00+02:00,5339.32
2025-10-10 00:00:00+02:00,4980.91
2025-10-10 00:15:00+02:00,4889.86
2025-10-10 00:30:00+02:00,4797.66
2025-10-10 00:45:00+02:00,4705.47
2025-10-10 01:00:00+02:00,4632.74
2025-10-10 01:15:00+02:00,4583.92
2025-10-10 01:30:00+02:00,4530.02
2025-10-10 01:45:00+02:00,4471.18
2025-10-10 02:00:00+02:00,4425.56
2025-10-10 02:15:00+02:00,4426.26
2025-10-10 02:30:00+02:00,4426.78
2025-10-10 02:45:00+02:00,4420.1
2025-10-10 03:00:00+02:00,4421.28
2025-10-10 03:15:00+02:00,4423.64
2025-10-10 03:30:00+02:00,4421.73
2025-10-10 03:45:00+02:00,4419.63
2025-10-10 04:00:00+02:00,4425.29
2025-10-10 04:15:00+02:00,4444.63
2025-10-10 04:30:00+02:00,4466.83
2025-10-10 04:45:00+02:00,4491.99
2025-10-10 05:00:00+02:00,4512.41
2025-10-10 05:15:00+02:00,4513.79
2025-10-10 05:30:00+02:00,4516.21
2025-10-10 05:45:00+02:00,4518.63
2025-10-10 06:00:00+02:00,4500.44
2025-10-10 06:15:00+02:00,4535.2
2025-10-10 06:30:00+02:00,4568.94
2025-10-10 06:45:00+02:00,4643.71
2025-10-10 07:00:00+02:00,4675.75
2025-10-10 07:15:00+02:00,4697.3
2025-10-10 07:30:00+02:00,4711.7
2025-10-10 07:45:00+02:00,4728.63
2025-10-10 08:00:00+02:00,4732.5
2025-10-10 08:15:00+02:00,4717.27
2025-10-10 08:30:00+02:00,4695.03
2025-10-10 08:45:00+02:00,4591.84
2025-10-10 09:00:00+02:00,4557.62
2025-10-10 09:15:00+02:00,4474.23
2025-10-10 09:30:00+02:00,4401.74
2025-10-10 09:45:00+02:00,4328.23
2025-10-10 10:00:00+02:00,4235.84
2025-10-10 10:15:00+02:00,4125.46
2025-10-10 10:30:00+02:00,4009.06
2025-10-10 10:45:00+02:00,3884.42
2025-10-10 11:00:00+02:00,3761.14
2025-10-10 11:15:00+02:00,3654.22
2025-10-10 11:30:00+02:00,3524.0
2025-10-10 11:45:00+02:00,3386.78
2025-10-10 12:00:00+02:00,3287.26
2025-10-10 12:15:00+02:00,3254.87
2025-10-10 12:30:00+02:00,3218.96
2025-10-10 12:45:00+02:00,3179.29
2025-10-10 13:00:00+02:00,3154.48
2025-10-10 13:15:00+02:00,3158.44
2025-10-10 13:30:00+02:00,3163.38
2025-10-10 13:45:00+02:00,3165.61
2025-10-10 14:00:00+02:00,3178.61
2025-10-10 14:15:00+02:00,3201.59
2025-10-10 14:30:00+02:00,3222.48
2025-10-10 14:45:00+02:00,3244.49
2025-10-10 15:00:00+02:00,3267.71
2025-10-10 15:15:00+02:00,3283.79
2025-10-10 15:30:00+02:00,3306.86
2025-10-10 15:45:00+02:00,3346.01
2025-10-10 16:00:00+02:00,3373.98
2025-10-10 16:15:00+02:00,3404.74
2025-10-10 16:30:00+02:00,3441.26
2025-10-10 16:45:00+02:00,3474.34
2025-10-10 17:00:00+02:00,3496.81
2025-10-10 17:15:00+02:00,3520.53
2025-10-10 17:30:00+02:00,3547.1
2025-10-10 17:45:00+02:00,3571.62
2025-10-10 18:00:00+02:00,3592.12
2025-10-10 18:15:00+02:00,3618.69
2025-10-10 18:30:00+02:00,3646.92
2025-10-10 18:45:00+02:00,3677.79
2025-10-10 19:00:00+02:00,3700.84
2025-10-10 19:15:00+02:00,3720.05
2025-10-10 19:30:00+02:00,3739.28
2025-10-10 19:45:00+02:00,3763.48
2025-10-10 20:00:00+02:00,3780.58
2025-10-10 20:15:00+02:00,3801.42
2025-10-10 20:30:00+02:00,3821.21
2025-10-10 20:45:00+02:00,3840.95
2025-10-10 21:00:00+02:00,3866.75
2025-10-10 21:15:00+02:00,3903.96
2025-10-10 21:30:00+02:00,3944.14
2025-10-10 21:45:00+02:00,3986.3
2025-10-10 22:00:00+02:00,4052.11
2025-10-10 22:15:00+02:00,4114.13
2025-10-10 22:30:00+02:00,4174.21
2025-10-10 22:45:00+02:00,4233.32
2025-10-10 23:00:00+02:00,4294.59
2025-10-10 23:15:00+02:00,4324.43
2025-10-10 23:30:00+02:00,4349.24
2025-10-10 23:45:00+02:00,4379.11
2025-10-11 00:00:00+02:00,4694.64
2025-10-11 00:15:00+02:00,4635.65
2025-10-11 00:30:00+02:00,4576.69
2025-10-11 00:45:00+02:00,4510.68
2025-10-11 01:00:00+02:00,4435.39
2025-10-11 01:15:00+02:00,4354.02
2025-10-11 01:30:00+02:00,4264.55
2025-10-11 01:45:00+02:00,4176.96
2025-10-11 02:00:00+02:00,4096.86
2025-10-11 02:15:00+02:00,4016.36
2025-10-11 02:30:00+02:00,3933.79
2025-10-11 02:45:00+02:00,3857.21
2025-10-11 03:00:00+02:00,3788.54
2025-10-11 03:15:00+02:00,3768.11
2025-10-11 03:30:00+02:00,3754.32
2025-10-11 03:45:00+02:00,3733.39
2025-10-11 04:00:00+02:00,3719.89
2025-10-11 04:15:00+02:00,3708.21
2025-10-11 04:30:00+02:00,3701.48
2025-10-11 04:45:00+02:00,3689.54
2025-10-11 05:00:00+02:00,3679.59
2025-10-11 05:15:00+02:00,3648.71
2025-10-11 05:30:00+02:00,3622.87
2025-10-11 05:45:00+02:00,3606.04
2025-10-11 06:00:00+02:00,3575.17
2025-10-11 06:15:00+02:00,3558.39
2025-10-11 06:30:00+02:00,3547.42
2025-10-11 06:45:00+02:00,3535.34
2025-10-11 07:00:00+02:00,3523.45
2025-10-11 07:15:00+02:00,3516.55
2025-10-11 07:30:00+02:00,3510.51
2025-10-11 07:45:00+02:00,3499.86
2025-10-11 08:00:00+02:00,3485.2
2025-10-11 08:15:00+02:00,3441.02
2025-10-11 08:30:00+02:00,3415.38
2025-10-11 08:45:00+02:00,3368.18
2025-10-11 09:00:00+02:00,3316.43
2025-10-11 09:15:00+02:00,3264.3
2025-10-11 09:30:00+02:00,3210.67
2025-10-11 09:45:00+02:00,3160.56
2025-10-11 10:00:00+02:00,3096.12
2025-10-11 10:15:00+02:00,3044.84
2025-10-11 10:30:00+02:00,2991.74
2025-10-11 10:45:00+02:00,2925.37
2025-10-11 11:00:00+02:00,2843.72
2025-10-11 11:15:00+02:00,2806.05
2025-10-11 11:30:00+02:00,2769.09
2025-10-11 11:45:00+02:00,2734.68
2025-10-11 12:00:00+02:00,2699.02
2025-10-11 12:15:00+02:00,2680.85
2025-10-11 12:30:00+02:00,2660.1
2025-10-11 12:45:00+02:00,2633.37
2025-10-11 13:00:00+02:00,2619.22
2025-10-11 13:15:00+02:00,2600.93
2025-10-11 13:30:00+02:00,2588.8
2025-10-11 13:45:00+02:00,2573.98
2025-10-11 14:00:00+02:00,2566.8
2025-10-11 14:15:00+02:00,2560.38
2025-10-11 14:30:00+02:00,2555.85
2025-10-11 14:45:00+02:00,2553.2
2025-10-11 15:00:00+02:00,2550.33
2025-10-11 15:15:00+02:00,2554.85
2025-10-11 15:30:00+02:00,2565.39
2025-10-11 15:45:00+02:00,2572.97
2025-10-11 16:00:00+02:00,2593.18
2025-10-11 16:15:00+02:00,2642.44
2025-10-11 16:30:00+02:00,2749.62
2025-10-11 16:45:00+02:00,2791.94
2025-10-11 17:00:00+02:00,2824.42
2025-10-11 17:15:00+02:00,2834.64
2025-10-11 17:30:00+02:00,2846.93
2025-10-11 17:45:00+02:00,2858.74
2025-10-11 18:00:00+02:00,2857.07
2025-10-11 18:15:00+02:00,2849.04
2025-10-11 18:30:00+02:00,2843.08
2025-10-11 18:45:00+02:00,2840.07
2025-10-11 19:00:00+02:00,2828.92
2025-10-11 19:15:00+02:00,2811.44
2025-10-11 19:30:00+02:00,2785.49
2025-10-11 19:45:00+02:00,2763.09
2025-10-11 20:00:00+02:00,2740.42
2025-10-11 20:15:00+02:00,2735.97
2025-10-11 20:30:00+02:00,2726.47
2025-10-11 20:45:00+02:00,2713.35
2025-10-11 21:00:00+02:00,2707.1
2025-10-11 21:15:00+02:00,2706.37
2025-10-11 21:30:00+02:00,2706.58
2025-10-11 21:45:00+02:00,2704.75
2025-10-11 22:00:00+02:00,2715.28
2025-10-11 22:15:00+02:00,2685.1
2025-10-11 22:30:00+02:00,2658.94
2025-10-11 22:45:00+02:00,2642.58
2025-10-11 23:00:00+02:00,2621.23
2025-10-11 23:15:00+02:00,2613.79
2025-10-11 23:30:00+02:00,2612.26
2025-10-11 23:45:00+02:00,2611.63
2025-10-12 00:00:00+02:00,2073.99
2025-10-12 00:15:00+02:00,2110.52
2025-10-12 00:30:00+02:00,2151.1
2025-10-12 00:45:00+02:00,2184.2
2025-10-12 01:00:00+02:00,2225.67
2025-10-12 01:15:00+02:00,2303.79
2025-10-12 01:30:00+02:00,2374.88
2025-10-12 01:45:00+02:00,2450.43
2025-10-12 02:00:00+02:00,2529.92
2025-10-12 02:15:00+02:00,2651.56
2025-10-12 02:30:00+02:00,2773.39
2025-10-12 02:45:00+02:00,2887.46
2025-10-12 03:00:00+02:00,3015.57
2025-10-12 03:15:00+02:00,3164.73
2025-10-12 03:30:00+02:00,3314.79
2025-10-12 03:45:00+02:00,3460.58
2025-10-12 04:00:00+02:00,3606.06
2025-10-12 04:15:00+02:00,3754.25
2025-10-12 04:30:00+02:00,3902.33
2025-10-12 04:45:00+02:00,4042.79
2025-10-12 05:00:00+02:00,4179.07
2025-10-12 05:15:00+02:00,4297.54
2025-10-12 05:30:00+02:00,4419.77
2025-10-12 05:45:00+02:00,4535.54
2025-10-12 06:00:00+02:00,4637.97
2025-10-12 06:15:00+02:00,4712.97
2025-10-12 06:30:00+02:00,4786.9
2025-10-12 06:45:00+02:00,4856.75
2025-10-12 07:00:00+02:00,4918.85
2025-10-12 07:15:00+02:00,4912.85
2025-10-12 07:30:00+02:00,4917.91
2025-10-12 07:45:00+02:00,4914.97
2025-10-12 08:00:00+02:00,4893.65
2025-10-12 08:15:00+02:00,4858.44
2025-10-12 08:30:00+02:00,4813.83
2025-10-12 08:45:00+02:00,4762.96
2025-10-12 09:00:00+02:00,4691.82
2025-10-12 09:15:00+02:00,4613.56
2025-10-12 09:30:00+02:00,4535.9
2025-10-12 09:45:00+02:00,4452.5
2025-10-12 10:00:00+02:00,4350.62
2025-10-12 10:15:00+02:00,4281.36
2025-10-12 10:30:00+02:00,4210.23
2025-10-12 10:45:00+02:00,4136.18
2025-10-12 11:00:00+02:00,4066.03
2025-10-12 11:15:00+02:00,3994.67
2025-10-12 11:30:00+02:00,3912.03
2025-10-12 11:45:00+02:00,3845.47
2025-10-12 12:00:00+02:00,3743.71
2025-10-12 12:15:00+02:00,3693.83
2025-10-12 12:30:00+02:00,3645.93
2025-10-12 12:45:00+02:00,3592.68
2025-10-12 13:00:00+02:00,3549.06
2025-10-12 13:15:00+02:00,3511.16
2025-10-12 13:30:00+02:00,3472.94
2025-10-12 13:45:00+02:00,3429.37
2025-10-12 14:00:00+02:00,3395.53
2025-10-12 14:15:00+02:00,3384.07
2025-10-12 14:30:00+02:00,3372.55
2025-10-12 14:45:00+02:00,3364.52
2025-10-12 15:00:00+02:00,3385.14
2025-10-12 15:15:00+02:00,3371.98
2025-10-12 15:30:00+02:00,3357.08
2025-10-12 15:45:00+02:00,3347.42
2025-10-12 16:00:00+02:00,3336.45
2025-10-12 16:15:00+02:00,3323.89
2025-10-12 16:30:00+02:00,3360.25
2025-10-12 16:45:00+02:00,3335.2
2025-10-12 17:00:00+02:00,3323.07
2025-10-12 17:15:00+02:00,3284.43
